997dbd8f-9f16-4fc2-8627-d29ee0d74ebe TCGA-AC-A8OP-01Z-00-DX1.A2AF501D-7DCD-4BE7-93A4-EBCAF0C0D54E.svs 325803132
7a57f6ca-7b02-4eed-8709-036fbcb5746e TCGA-AR-A24Q-01Z-00-DX1.69DC7E35-DC0D-4F20-88DA-04C25F28628C.svs 1954679231
5ab9bb78-d1ad-430e-9603-ce88d4352a92 TCGA-B6-A0WV-01Z-00-DX1.A8B9E114-A8CF-4389-B47C-2E1B842F7FF9.svs 1618966765
8385b86b-c2fb-42de-9ff9-241fce909dfb TCGA-D8-A1JP-01Z-00-DX1.B02959C4-6AAD-4ACA-9838-61D224D838E4.svs 976427639
877b5653-c08f-4d59-a9f9-97699bdb38d2 TCGA-B6-A0IM-01Z-00-DX1.E2CBD42F-D933-4446-BE7C-C2F8B5AFB976.svs 2127702389
c339bed8-3d9d-4985-a4bd-ae2d3fb17562 TCGA-B6-A0RM-01Z-00-DX1.31DE3E32-7996-4D30-BB5F-72C94409C940.svs 916433789
9db69c3a-9a2a-49ed-865f-8b95195548c2 TCGA-A2-A1FW-01Z-00-DX1.DC2BC5D7-E57B-444E-833F-9A1B6E11DE6D.svs 962652477
7b8b69cd-5e94-46f6-9732-39ea204d680b TCGA-E2-A14S-01Z-00-DX1.5C332E99-7296-473A-9917-7EFC38A8251D.svs 778072437
c411216f-e0d1-4970-b036-d4c3c560da89 TCGA-BH-A0BQ-01Z-00-DX1.F5C6386B-BB2C-49DF-B3B8-6C4B80D060D4.svs 1442492109
558682bd-f54d-42ab-908a-1ad15b2d51e9 TCGA-BH-A209-01Z-00-DX1.88B11AEB-11FA-4D23-BC21-378EF177E04B.svs 2486684189
63b2184b-03f7-457c-968a-2243c41e74cd TCGA-EW-A1P8-01Z-00-DX1.E9852193-8CDD-49EF-B49B-DA6931198F0D.svs 2166971957
93b26333-5723-4fa4-a4de-6124c04ab243 TCGA-3C-AALK-01Z-00-DX1.4E6EB156-BB19-410F-878F-FC0EA7BD0B53.svs 1769848096
8f936d42-6deb-43a5-995b-4af18e6a2462 TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16.svs 1979264021
9132985f-ecd8-4a67-ba7b-63902801fba6 TCGA-AN-A0XP-01Z-00-DX1.A4EE3970-5C1F-482E-9AED-F1E3C52A776F.svs 488890113
5d19e291-0437-47a8-aee6-3b3adab803ec TCGA-EW-A1IX-01Z-00-DX1.72AE0E0F-B213-454F-8275-76A7C43FAB86.svs 1106832283
36c5fcb4-8df6-448d-9521-7e15fe1b7633 TCGA-BH-A18G-01Z-00-DX1.DB2B5819-CE83-4E07-BD03-2CD9CF2E246C.svs 346809905
577b807d-a5b6-4d6e-98ea-e3b3bdafd356 TCGA-E9-A5UO-01Z-00-DX1.96BFEB0C-86DB-4D3B-9364-C708937219B2.svs 675344023
47ce0c0f-a5df-4a84-b980-b7f4ebbbeb9d TCGA-B6-A0RO-01Z-00-DX1.3ADBFF05-92CE-41B5-BD49-CB3CE5B74CC9.svs 1773716771
c902da50-cb28-46ee-9e4d-0f047fe466f2 TCGA-AC-A6IX-01Z-00-DX1.45B63C4F-9DC3-4CED-9DF9-0F86E647BEA3.svs 192931854
c8c3d75b-78e5-47ab-9d97-ef0706e44ed0 TCGA-PL-A8LY-01A-01-DX1.32047D5E-8A42-480A-B2B8-A56B47B949FD.svs 161766610
9a169dda-e4c8-45c1-b0e8-d092916084fb TCGA-C8-A12W-01Z-00-DX1.3727E7BB-831E-42DB-B5CB-F2D7C649290F.svs 928465089
c6053c6a-8ca4-4e15-83b0-3458c5e31d39 TCGA-B6-A0RU-01Z-00-DX1.4977531C-6003-4DA6-9925-30E2DA62C076.svs 1138845661
915ff10d-452f-46be-9ff1-a0ae127e9dd4 TCGA-A7-A26J-01Z-00-DX1.86A92FBD-F346-4206-A1BE-0CBA1596135F.svs 311939599
81990d74-6013-4a15-a18a-62dac734d8e5 TCGA-A8-A08F-01Z-00-DX1.9D2222F6-1425-46FD-BC94-728EF835FAC2.svs 543662184
cc4e713b-f86a-44b6-b714-458611b268de TCGA-A8-A07G-01Z-00-DX1.37E8A762-8141-4BE6-935A-B3DCB712BB4A.svs 462747644
9f66d62b-cd1f-459a-9c4d-40b554faccca TCGA-D8-A1XR-01Z-00-DX1.7F443346-C564-47B6-9736-6944230CAF46.svs 3050455081
8b5519e1-cbef-407d-b4b0-0a709cb9e924 TCGA-E2-A1LE-01Z-00-DX1.22856B2A-FBAA-4530-AEEC-E8F77BDA7F7F.svs 1064096303
6f29dfa9-d166-4f07-9cdb-0daceb7341e9 TCGA-D8-A27R-01Z-00-DX2.31F47D8F-DFD7-42AE-BBBA-7DBBA12FA97D.svs 1920382235
e97f5305-f609-4bb9-aa05-cde96c9a0016 TCGA-E9-A22G-01Z-00-DX1.2b47e321-7910-40ec-ad1c-c4e08ed26334.svs 1204307309
0323e070-884a-4da1-b9ef-b8ea99a5c1de TCGA-A2-A4RW-01Z-00-DX1.4AF8656E-2478-4895-8C59-B0C969F3E474.svs 1650923505
93083f52-c5d6-4e38-bf34-1d9658d2a1eb TCGA-LL-A9Q3-01Z-00-DX1.94FA76F5-008A-401B-BFDC-817804BAE5F6.svs 1439635349
70ff19c8-4c49-410f-a109-17a3e844af09 TCGA-AN-A0AK-01Z-00-DX1.4B410152-8588-4000-870A-B31B21161015.svs 1439245641
32d06207-b713-441e-878c-9d0dfbddde8d TCGA-D8-A1JJ-01Z-00-DX2.7D20F308-7DC6-4367-9459-3AC4C654E7F7.svs 1468053437
0f9b1064-79be-4f8e-a548-2da38b227843 TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468.svs 1389426487
325aaec2-6465-465c-a785-96dfca9ae3de TCGA-BH-A0DI-01Z-00-DX1.6A42D535-8842-4C36-8299-A40E9E56759D.svs 1319427451
db730e4d-857f-46e1-a1f4-d15daacfa969 TCGA-AR-A0TW-01Z-00-DX1.0C1EAE07-6BA6-4908-89E1-0133F3640174.svs 2401246195
07e24277-17a0-4442-9d56-b235c93e4142 TCGA-OL-A66K-01Z-00-DX1.C1DC85F1-4FAE-4411-9886-11DCB5E70CC3.svs 3401266790
2ab71899-2178-4d6c-9da1-9ed758fd6a95 TCGA-EW-A1PC-01Z-00-DX1.45369705-AD49-419F-A0F0-EC51473BBAB9.svs 2223953887
7719dfca-e5e8-4638-90a9-7d76115158d5 TCGA-A8-A09C-01Z-00-DX1.19E0C0E9-0ED6-4E3A-95FE-A5778F5DDBCD.svs 495311542
632f427b-7429-4852-bf47-78e77350a59c TCGA-BH-A1FB-01Z-00-DX1.9D778D1A-07F6-450D-B7AA-0E17B4D0A88C.svs 1297246183
6d2f8fba-faea-44f7-9be5-8bcf2de8ebd6 TCGA-C8-A1HN-01Z-00-DX1.7EBBEAB1-EBB7-456F-8848-AFE2263242B7.svs 694961431
7f34211f-c7b8-42d7-93ba-481546853af5 TCGA-E2-A1B1-01Z-00-DX1.7C8DF153-B09B-44C7-87B8-14591E319354.svs 902337399
ec8a032c-3f3e-4cb4-bb33-14b892b1f708 TCGA-C8-A278-01Z-00-DX1.188B3FE0-7B20-401A-A6B7-8F1798018162.svs 770454581
bd7a83d4-fa56-4b66-bc31-8f0640bd1738 TCGA-AC-A3W7-01Z-00-DX1.189BB448-ECBA-4042-8A35-4B787271E8FE.svs 216089780
c1def146-a17d-4705-9fe1-ce801255d500 TCGA-BH-A0HN-01Z-00-DX1.4997F641-C593-41F6-82ED-6A0E4EFA55F3.svs 1283411813
f18b6fc0-6f40-4f0d-82ef-0b092a21b6bf TCGA-A7-A6VX-01Z-00-DX2.9EE94B59-6A2C-4507-AA4F-DC6402F2B74F.svs 111807873
bf387e88-ae3d-41c7-ad08-89dabf7495cf TCGA-A7-A6VX-01Z-00-DX1.F74DA243-C65A-4997-BCA0-F1C89675978C.svs 416094849
d93a5cab-9a8a-42c8-973f-5868e748e8e7 TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1.svs 1106507125
eed0b09f-9b9f-4da3-b24b-8d916be3fa3e TCGA-EW-A1PH-01Z-00-DX1.77e0f907-fe59-4dc2-b582-6f10330a9c01.svs 2764279457
26c329ee-1a8e-4905-96db-8d7510015822 TCGA-BH-A0BF-01Z-00-DX1.934DF984-9054-4B20-B85B-9CF94B8DC3D4.svs 1638898879
0f93bc51-9428-4241-8e03-765c47ce709a TCGA-BH-A0H9-01Z-00-DX1.8AE869C6-5C78-4D52-AC8B-5B6FD5FD91AA.svs 1058628405
7ce663cf-1b09-41a6-bcd8-8f7737e1fc9e TCGA-AO-A1KS-01Z-00-DX1.349F9BCA-C9F0-43B4-BA6A-D20039E1C720.svs 327022974
d6b8c999-7086-460c-b766-61d3f79437e9 TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF.svs 1749201709
1b008f74-790b-466b-b63b-cdb7b6de7eca TCGA-AR-A2LJ-01Z-00-DX1.9D6257FA-2767-4640-9252-9BE18BD9D158.svs 1378996475
91f55a25-ae69-4c98-8b31-326b50ecdb26 TCGA-AO-A0J9-01Z-00-DX1.E37C342B-9B6A-4BEE-B064-A82C3579CC66.svs 780814062
48e4cb11-d63e-46b5-9999-f9e1e7b7ce21 TCGA-AC-A3TM-01Z-00-DX1.4421EE37-A2CC-4638-AC44-9C26CB09FDC1.svs 2255728502
b1f7b151-be70-4bcd-a875-3aab33055166 TCGA-D8-A146-01Z-00-DX1.D93FB315-E5D7-49BA-8380-38B16B70361B.svs 644506571
acf61f87-1363-4abb-a435-4d1c78e9a912 TCGA-PL-A8LV-01A-02-DX2.346FF42B-2363-4B37-8884-12D5F841842C.svs 244034918
3985ea64-d68f-4539-a4d3-65ff4a7b98be TCGA-EW-A2FW-01Z-00-DX1.4F948681-81F3-46C5-A4E8-FDE8A4116F7A.svs 1692370443
9c3e5524-87f6-4f16-8fdd-582d4dd4343c TCGA-AO-A03N-01Z-00-DX1.79A8816D-961F-4D79-90B4-341919297A90.svs 928127742
411e68e5-a78e-486d-aba6-fdef038f9082 TCGA-LL-A442-01Z-00-DX1.9275EDBD-1C89-4AF3-B02B-19F613A4E083.svs 1483915041
d8a5a25e-f7dc-4c0d-8d08-efa050713725 TCGA-OL-A6VQ-01Z-00-DX1.E3B81163-0239-47C3-B53F-064405B58685.svs 1743816509
5032b8ff-1d90-4a03-a094-7bfcfca8bad0 TCGA-AR-A2LM-01Z-00-DX1.CB64A062-2E35-41F9-97C7-07BB60754799.svs 1540224583
fe67512b-05d2-4218-ad62-f03869a13682 TCGA-C8-A134-01Z-00-DX1.78D10BCC-98B3-4587-897D-3E27DA28D2EB.svs 734483739
9be99a54-b31f-4665-bdd1-e5f9b62b6cc5 TCGA-A8-A06P-01Z-00-DX1.37660D0F-1595-43C5-9D30-58D6CB93B52C.svs 573664332
adf3d973-0cab-4983-bec9-d52f06a2fd52 TCGA-BH-A28Q-01Z-00-DX1.C6D1CA93-6B2A-4722-9270-5D56592D833D.svs 2180366415
03f5138d-0f0d-4e6c-a9cb-2598a9eaa587 TCGA-A2-A259-01Z-00-DX1.7289CD72-CB74-41D4-B4AC-4EA5FDFEC666.svs 1768071111
9b91d3c8-c250-4f74-9ff7-bb8d11f813a7 TCGA-D8-A1XL-01Z-00-DX1.FDF07020-8F40-4C00-9023-E5F40E0D8A7C.svs 713303157
ee16bb4a-f504-4169-ae30-71e9509decc4 TCGA-D8-A1XL-01Z-00-DX2.FDE2C80D-5DC4-4743-A180-C5AFC5BB0BE2.svs 1596060259
d01bcc03-8923-4efb-b073-077e044410a1 TCGA-A8-A08B-01Z-00-DX1.416316FD-E8BF-402C-939A-08920F08A181.svs 603614718
68458986-1efd-4fce-9e65-ce5430ab125c TCGA-3C-AALJ-01Z-00-DX1.777C0957-255A-42F0-9EEB-A3606BCF0C96.svs 1872890822
26df0760-35d8-4432-84d1-3beb68fa829d TCGA-A2-A0CR-01Z-00-DX1.F7D36CA5-A4C6-443A-AEED-5B23CD924FA3.svs 1549149267
4c67c9d0-9274-4a4e-9966-baec9841c77f TCGA-AR-A24M-01Z-00-DX1.D81F1BDF-00DD-42A3-AFFE-55655A877213.svs 1529115007
dc1031ce-cc00-4ac9-a877-acb4ee297ef0 TCGA-A7-A6VV-01Z-00-DX2.4C2BF8C1-CC84-4A6E-BC0F-430BC8BE6B26.svs 611161107
bcd6977f-b269-48c4-b088-ddf8d6d95240 TCGA-GM-A2DF-01Z-00-DX1.CD0BE6D7-2DB3-4193-84CC-F9BE7BF18CC2.svs 1351496357
4d69d2e0-aca4-4063-ae33-a19d213d8fa1 TCGA-A7-A6VV-01Z-00-DX1.07AE0E16-A883-4C86-BC74-4E13081175F2.svs 354455605
d36d6dd0-648f-4ca6-8414-77d5c10b2cdf TCGA-E2-A15L-01Z-00-DX1.626032DC-D396-48E7-B888-DFEBCF7102FF.svs 1502839245
fc9681e0-c7c7-48cd-8166-4a979b51e5be TCGA-A8-A095-01Z-00-DX1.97072E53-7323-4836-9D58-22B7C346A7CE.svs 374766896
6d60c330-228b-4cba-bc0a-93c502d7f523 TCGA-BH-A0BW-01Z-00-DX1.39B0C363-46A2-4FFB-B1C5-C054A86F4A25.svs 1372729159
ec33774e-68a9-4744-a74c-eacdf1538545 TCGA-B6-A0IA-01Z-00-DX1.8A868F0A-6CE2-46A7-AF0C-C5FC5D657D86.svs 1569266337
fb6382c5-6ea6-4822-a259-8b79d9766a6c TCGA-A8-A07F-01Z-00-DX1.E6FE5B3A-A412-4E7B-A710-7DFD3596F4E3.svs 617569556
dc23cc0b-fd4b-4b2d-a30e-bf8e9e2e4ddd TCGA-A2-A3XX-01Z-00-DX1.03C6D70F-2833-4E97-91B7-DE70CD083D92.svs 1034753429
d570eccc-3c1c-4c4f-ae04-96be71fbe016 TCGA-AN-A0FL-01Z-00-DX1.20A041C6-A306-4599-A7D1-65032A252AA9.svs 1055798681
892d9412-79c7-4a2f-b35c-6b654a62eb02 TCGA-E2-A14V-01Z-00-DX1.D6274B5E-644C-478C-817F-B8BB9262D6F4.svs 1015302105
